	word	label_int
2069	admissible	9
16833	cabal	3
87555	ostensibly	5
46195	expire	5
64140	incite	0
68556	invigorate	6
65117	inefficiency	7
11369	beautification	9
5207	anguish	7
36805	disdain	5
118965	spree	5
117793	spasm	3
74549	lodging	9
132837	undesirable	7
72893	leprosy	3
16771	bye	1
121705	stunted	5
70966	knowing	6
103615	refractory	5
33880	depressed	0
94285	plummet	5
26166	conservation	6
98852	prosecution	2
64042	incest	2
8715	attenuated	5
132255	uncanny	5
91175	penetration	5
104297	reject	7
29306	create	6
132571	undecided	1
78056	meditate	6
105145	renunciation	5
22729	coexist	9
138117	waffle	7
98071	prognosis	1
119681	starry	1
138425	warden	5
25635	confiscation	5
64613	indefensible	3
58164	harvest	4
50906	forbearance	6
24214	compensate	4
185	abhorrent	5
117393	sordid	3
57120	gun	0
44016	equity	6
19540	chaff	0
48135	fee	5
107174	revival	4
139676	whiteness	6
120083	stealthy	3
70558	kidnap	8
10297	bang	7
82228	murderous	8
129996	traveling	6
36937	disgust	7
139583	whirlwind	3
59033	heighten	3
12015	bereft	5
17572	cannibal	2
73053	leukemia	3
33663	dependence	3
130681	triumphant	1
99039	protector	9
95411	possibility	1
108057	robbery	7
95973	precarious	3
60843	horrors	3
141220	wrongful	0
92625	phony	5
42979	engaged	9
1799	adhering	9
98369	promise	9
60795	horrid	5
65800	infraction	0
48528	fete	8
128845	tortious	5
66530	insane	0
34773	detonate	3
16096	bulletproof	6
99333	prowl	3
82432	musty	2
1653	adder	3
66097	inimical	7
99895	punish	5
62734	immerse	4
121116	strategist	6
58575	heady	5
109212	sabotage	2
455	absentee	5
1835	adipose	5
48675	fictitious	5
52625	fruitless	5
53345	gambling	5
130979	trustee	9
115553	slayer	3
132070	unattainable	0
56710	growling	0
133135	unexpected	5
89505	paralyzed	5
119212	squirm	2
132700	underpaid	0
43733	epidemic	3
94535	pointless	5
115492	slaughter	2
12701	birth	1
27729	cop	9
107024	revere	4
83629	nest	9
103997	regret	7
99146	prove	6
76720	manslaughter	0
107555	rife	5
124872	taboo	2
86315	omit	5
87378	originality	8
138925	weakness	5
57989	hardy	9
106525	restrict	5
61782	hydrocephalus	2
57005	guilty	5
125136	talisman	6
87105	orc	5
54262	germ	2
50476	flying	6
81481	mortification	1
30080	crusade	0
52079	freedom	9
60845	horrors	5
109193	saber	3
65437	infectious	7
55621	gradual	1
23906	communicate	6
37332	disparaging	2
113625	shock	5
78337	memorials	7
2296	advance	6
6656	aptitude	6
130423	trickery	3
74695	lonesome	5
8159	assure	9
39567	dreary	7
36877	disgrace	7
130015	travesty	5
101803	rascal	3
79370	militia	0
15795	buck	5
2214	adoration	4
75602	lying	2
117336	soothe	6
2766	affirmatively	6
80243	mistrust	3
138703	wasting	3
7199	armor	9
135526	vacation	6
29883	crouching	3
57351	habitual	1
113358	shell	8
61846	hygienic	6
86379	omniscient	9
41561	elegance	1
135882	varicella	2
139661	white	1
12827	bitterness	7
10769	barter	9
135386	usual	6
93437	pitfall	7
115885	slop	5
100235	pus	5
41915	embargo	5
79401	mill	1
105055	renounce	5
48430	ferocity	0
206	ability	6
96980	pretending	0
20044	charmed	4
15547	broken	7
110313	scandal	3
20595	chilly	5
52801	fun	1
42226	eminently	6
106015	resigned	5
134399	unreliable	9
113986	shrewd	6
103586	reformer	6
33907	depression	7
44780	evade	0
68265	intrusion	5
15107	breakup	7
37595	disqualify	5
75246	lucky	6
766	acceptable	6
70671	kindred	1
36860	disfigured	0
107655	rigidity	5
97647	problem	7
848	accidentally	8
93152	pimple	2
2893	afraid	3
60235	hollow	5
14535	bound	5
26651	contagion	1
104749	remarkable	9
34430	despotism	0
113736	shopping	6
21916	clerical	6
70236	justification	6
96906	prestige	6
13915	bombed	5
52170	frenzied	0
105194	repay	4
130373	tribunal	3
95977	precarious	7
95353	posse	3
68055	intimidate	5
122402	subvert	2
113623	shock	3
10710	barrier	0
76290	malpractice	0
58275	hateful	5
10915	bastard	5
35403	die	3
10779	base	9
104449	relative	9
140875	worthless	5
113785	shortcoming	5
71155	lacking	5
10265	bandit	5
34665	detention	5
32027	deceitful	7
78308	memorable	8
102506	recast	6
15793	buck	3
132238	unbridled	8
24396	completely	6
59554	heroism	4
47257	fall	7
117257	somber	7
55113	goblin	3
34055	derogation	5
137069	vigilance	9
31495	darkened	5
118566	splendid	6
133317	unfulfilled	7
117850	spear	0
60273	homeless	3
337	abortion	7
140168	winning	8
24345	complain	5
94036	plenary	6
51189	foresight	9
61980	hysterical	0
116528	sneak	8
9267	autopsy	7
90159	passionate	9
101199	radar	9
31592	dastardly	2
62426	illuminate	6
99411	pry	1
35353	dictatorship	3
102630	recession	0
78370	menacing	0
86847	oppression	7
90746	peacock	6
7219	armory	9
45124	exaltation	4
13666	boast	6
120295	sterility	5
32490	defect	0
58425	haze	5
97246	primary	6
11325	beastly	5
138429	warden	9
99026	protective	6
137948	vote	8
134167	unpaid	7
108030	rob	0
36965	disheartened	5
28069	correctness	9
68436	inventive	6
21105	cigarette	5
27539	convincing	9
39755	drone	5
73276	library	6
18727	cataract	7
132830	undesirable	0
95765	powerless	5
109217	sabotage	7
115818	slip	8
114703	sin	3
107396	ribbon	6
140821	worrying	1
93015	pigeon	5
616	abundance	6
76253	malignant	3
494	absolution	4
33877	depress	7
5907	anxiety	7
4794	amusement	4
76525	mania	5
68115	intoxicated	5
75594	luxury	4
119013	spur	3
133280	unforgiving	0
28779	covenant	9
82217	murderer	7
109017	runaway	7
22707	coercion	7
12795	bitch	5
104419	related	9
73506	lighthouse	6
28749	courtship	9
132233	unbridled	3
41196	efficacy	6
66047	inhibit	7
74895	lord	5
19136	celebrated	6
16799	bylaw	9
58297	hatred	7
68053	intimidate	3
105270	repellent	0
13415	bloody	5
83425	negligent	5
123913	suspicion	3
108883	ruin	3
71615	larceny	5
23180	collision	0
116235	smite	5
3929	alliance	9
116425	snag	5
5600	antagonistic	0
12122	betrayal	2
72987	lethal	7
31593	dastardly	3
93266	pioneer	6
122172	subsidy	2
34206	deserved	6
12134	betrothed	4
15705	bruise	5
55375	gore	5
132246	unbroken	6
71535	languish	5
55316	goods	6
140394	witty	4
115523	slave	3
121927	subjected	7
91716	perk	6
84965	nun	5
101875	rating	5
47726	fashionable	6
36945	disgusting	5
138146	wages	6
64345	incomprehensible	5
83995	nightmare	5
63145	impersonate	5
107525	ridicule	5
140435	woefully	5
79794	miraculous	4
84185	noisy	5
113012	sham	2
80080	misplace	0
133545	uninitiated	5
20575	childish	5
38656	doer	6
1516	actual	6
54434	giggle	4
80180	misstatement	0
33560	denunciation	0
91468	perfection	8
109936	satin	6
136713	vertigo	3
68255	intruder	5
614	abundance	4
105263	repellant	3
39805	drought	5
3528	alarming	8
81355	moron	5
120450	stigma	0
124179	sweet	9
63339	important	9
75377	lunacy	7
60833	horror	3
61645	hurting	5
133760	unjust	0
85302	obliging	2
86185	ogre	5
16347	buried	7
32685	deficit	5
42912	enemy	2
60092	hoax	2
29575	crime	5
131330	turmoil	0
21505	clamor	5
28764	cove	4
118107	speculation	7
60973	hostile	3
44996	evident	6
33875	depress	5
65594	infinity	4
109566	salutary	6
33230	demand	0
13005	blasphemous	5
107750	riot	0
74785	loom	5
60272	homeless	2
117619	sovereign	9
74037	listless	7
37327	disparage	7
135696	valuable	6
110315	scandal	5
38497	divorce	7
20079	chart	9
141508	yelp	8
121952	subjugation	2
15491	broadside	1
44853	evasion	3
99216	providing	6
49824	flattering	4
33982	derision	2
90401	patience	1
62785	immoral	5
80125	misrepresented	5
90734	peaceful	4
67596	interested	6
97571	probability	1
61289	humanitarian	9
113695	shooting	5
9863	bacteria	3
17318	camouflage	8
97653	procedure	3
75733	mad	3
34191	deserve	1
1217	ache	7
33615	departed	5
55123	god	3
34510	destroying	0
32537	defendant	7
134595	unsophisticated	5
34805	detract	5
131905	unacceptable	5
134997	unwell	7
113072	shanghai	2
4046	alluring	6
123605	surly	5
115527	slave	7
116372	smuggler	2
138045	vulgarity	5
132270	uncertain	0
44911	eventuality	1
75072	louse	2
38903	dominion	3
78059	meditate	9
16135	bum	5
38143	disturbance	3
69978	judgment	8
98539	proof	9
31901	debenture	1
77164	marvelously	4
54786	glide	6
93438	pitfall	8
49039	finally	9
49183	firearms	3
17407	cancel	7
33732	deplore	2
11115	bayonet	5
52068	freakish	8
45418	excitement	8
83487	negro	7
22749	coexisting	9
37175	dislocated	5
117962	speck	2
138680	wasted	0
28923	coyote	3
50795	foolish	5
133900	unlucky	0
20026	charity	6
103986	regressive	6
34296	desirable	6
83353	nefarious	3
54176	gentleness	6
26151	consequent	1
29065	cramp	5
20416	cherish	6
118343	spike	3
92870	picketing	0
43315	enslave	5
9084	authentic	4
32905	degrade	5
20139	chastity	9
137019	victory	9
20694	chirp	4
24211	compensate	1
90111	passenger	1
56062	gray	2
140975	wreak	5
92069	personal	9
72570	legalized	0
33857	depreciated	7
54891	glorify	1
85363	oblivion	3
97956	professional	6
105050	renounce	0
65687	infliction	7
135107	upheaval	7
139763	wicked	3
37223	dismemberment	3
2293	advance	3
102753	recklessness	3
74515	locust	5
113083	shank	3
123695	surrender	5
85309	obliging	9
37655	disrespectful	5
27965	corporal	5
38945	donkey	5
63446	impress	6
25529	confidentially	9
32066	decency	6
113739	shopping	9
71133	lace	3
131167	tumour	7
58356	haven	6
12817	bitterly	7
134395	unreliable	5
94563	poisoned	3
67195	insurrection	5
31260	damage	0
25504	confident	4
12950	blame	0
88686	paddle	6
88659	pact	9
2920	aftermath	0
105663	repulsion	3
51136	foreman	6
138167	wail	7
18836	cathartic	6
130133	treat	3
43755	epilepsy	5
11033	batter	3
86732	opponent	2
47965	fear	5
59506	hero	6
138736	watchful	6
106226	respect	6
116068	slush	8
113003	shaky	3
28469	count	9
15701	bruise	1
68621	invocation	1
43416	enterprising	6
1296	acknowledgment	6
66593	insecurity	3
71265	lagging	5
118481	spirits	1
43196	enlighten	6
69796	joker	6
47963	fear	3
91911	perpetuity	1
79377	militia	7
24355	complaint	5
102024	raving	4
52925	furious	5
36230	disapproving	0
122719	suggest	9
107665	rigor	5
88445	overturn	5
110985	scream	5
69806	joking	6
15869	budget	9
44073	eradication	3
64965	indolent	5
59117	hell	7
130186	tree	6
34170	deserted	0
110413	scare	3
41539	electorate	9
4776	amuse	6
56303	grievous	3
1135	accusation	5
83352	nefarious	2
74721	longing	1
6351	applicant	1
53405	gang	5
118615	splinter	5
136742	vesicular	2
91905	perpetuation	5
36827	diseased	7
105540	reprimand	0
59175	helpless	5
89126	panache	6
89490	paralysis	0
8506	atom	6
38035	distracted	5
86780	opposed	0
41958	embarrassment	8
77316	mastery	6
47805	fate	5
124659	synergistic	9
119776	stately	6
102475	rebut	5
72626	legible	6
60095	hoax	5
137676	vocabulary	6
69535	jeopardize	5
101497	rainy	7
14196	bookworm	6
138825	waver	5
17565	canker	5
30925	cutter	5
32940	delay	0
91456	perfect	6
5840	antisocial	0
75868	magician	8
56371	grin	1
113065	shameless	5
43446	entertaining	6
109287	sadly	7
29817	cross	7
58589	heal	9
52846	fundamental	6
86710	opinionated	0
98346	prominently	6
65152	inept	2
42071	embrace	1
140833	worse	3
51168	foresee	8
48249	fellow	9
57903	harbinger	3
135303	urgent	3
124244	sweets	4
75147	lower	7
86015	offensive	5
23425	combative	5
52565	frowning	5
53859	gazette	9
65725	influenza	5
105585	reproach	5
89396	parade	6
18730	catastrophe	0
347	abortive	7
66039	inheritance	9
61454	humorous	4
107230	revolution	0
47765	fasting	5
72576	legalized	6
120265	stereotype	5
29148	crash	8
48560	feudalism	0
127107	thief	7
109297	sadness	7
38456	divinity	6
86617	opera	7
47143	failure	3
99902	punished	2
116428	snag	8
37170	dislocated	0
63815	inane	5
16927	cadaver	7
79998	mishap	8
63043	impending	3
134482	unsatisfactory	2
101068	quote	8
108649	routine	9
80566	modest	6
86245	oligarchy	5
835	accidental	5
104334	rejoice	4
62455	illusion	5
3608	alertness	8
4114	aloha	4
47315	falsehood	5
26316	consonant	6
122431	succeeding	1
47936	favorite	6
70199	jurist	9
78180	melodrama	0
9999	bailiff	9
22577	cocaine	7
16330	burial	0
42710	encumbrance	0
20136	chastity	6
29326	creative	6
36882	disgraced	2
45139	exalted	9
115510	slaughtering	0
115505	slaughterhouse	5
76956	marketable	6
68670	involvement	0
107029	revere	9
106986	revels	6
132151	unbeaten	1
135293	urgency	3
138934	wealth	4
104702	remains	2
119614	star	4
133340	ungrateful	0
126812	theft	2
121782	sty	2
61561	hunting	1
22859	cohesion	9
13936	bonanza	6
124033	swampy	3
12706	birth	6
129306	traditional	6
55413	gory	3
72892	leprosy	2
129323	tragedy	3
140327	withdraw	7
98999	protected	9
133023	uneasy	3
2006	admiral	6
34835	detritus	5
49580	flagrant	0
36120	disallowed	0
112486	sermon	6
79674	ministry	4
95756	powerfully	6
59173	helpless	3
60127	hobo	7
125679	teach	9
120306	sterling	6
10161	ballot	1
13675	boasting	5
64425	inconvenient	5
42695	encroachment	5
24875	concealed	5
140355	withered	5
134306	unquestioned	6
127385	threaten	5
96291	predilection	1
114842	sinning	2
88431	overture	1
85392	obnoxious	2
136110	vehement	0
138695	wasteful	5
76223	malicious	3
68765	irons	5
85026	nutritious	6
10475	barbarian	5
26697	contaminated	7
36185	disappointing	5
110760	scoff	0
61288	humanitarian	8
96442	pregnancy	2
56021	gravitate	1
101100	rabid	0
36192	disappointment	2
41436	elated	6
66406	innovation	6
124226	sweetie	6
82334	musical	4
137989	voucher	9
60330	homicidal	0
103735	refuse	5
85235	objection	5
124534	symmetry	4
103066	recovery	6
31300	damnation	0
41634	elevation	4
21366	citizen	6
20499	chicane	9
106396	responsive	6
57533	halting	3
27331	convergence	1
122646	sufficiency	6
13421	bloom	1
112872	shackle	2
56712	growling	2
112165	sensual	5
106490	restrain	0
51011	forecast	1
71782	latent	2
61625	hurt	5
17562	canker	2
87712	outhouse	2
89062	palsy	2
47319	falsehood	9
68665	involution	5
1132	accusation	2
27986	corporation	6
32022	deceitful	2
64145	incite	5
72166	lead	6
21603	clashing	3
128269	title	9
37177	dislocated	7
31459	dare	9
16313	burglar	3
27080	contradict	0
14589	bounty	9
17045	calculating	5
2410	adversity	0
60990	hostility	0
24525	complicity	5
60459	honesty	9
9263	autopsy	3
50042	flinch	2
2666	affection	6
118437	spinster	7
95372	possessed	2
55479	govern	9
94562	poisoned	2
71215	laden	5
95864	praise	4
94560	poisoned	0
35064	devout	4
114628	simplify	8
112126	sensibility	6
82338	musical	8
137991	vow	1
29810	cross	0
13087	bleak	7
13103	blemish	3
30419	cultivate	9
22765	coffin	5
96098	precious	8
7959	assessor	9
122456	successful	6
77405	materialism	5
33337	demon	7
140300	witchcraft	0
102423	rebellion	3
67021	instructor	1
46472	expulsion	2
91860	perpetrator	0
94683	polio	3
138969	wear	9
28776	covenant	6
140788	worm	8
90726	peaceable	6
110335	scanty	5
102976	reconstruct	6
36210	disapprove	0
26432	constipation	2
5425	annoyance	5
106966	revel	6
96535	premeditated	5
41506	elect	6
18136	carefully	6
137516	vision	6
49695	flap	5
3518	alarm	8
52274	friendliness	4
78596	merge	6
114744	sing	4
30296	cuddle	6
35642	dilapidated	2
32737	deflate	7
32015	deceit	5
49910	fleece	0
68272	intrusive	2
9303	avalanche	3
85357	obliteration	7
67306	intelligent	6
26107	consecration	7
32570	defense	0
3786	alive	6
107760	riotous	0
58263	hate	3
61765	hydra	5
37575	disqualification	5
107765	riotous	5
14596	bouquet	6
30002	cruel	2
43237	enmity	7
88165	overgrown	5
109166	ruth	6
52062	freakish	2
63695	inaccurate	5
74815	loony	5
69487	jealousy	7
1470	actionable	0
79676	ministry	6
74781	loom	1
17180	callous	0
136640	versus	0
101385	raging	5
57125	gun	5
32743	deflation	3
12703	birth	3
56715	growling	5
140807	worried	7
97735	procrastinate	5
115945	slough	5
10300	banger	0
30953	cutting	3
30083	crusade	3
106705	retardation	5
124326	swim	6
28656	courageous	6
115518	slaughtering	8
120433	stifled	3
86855	oppressive	5
86131	offset	1
92786	physiology	6
60229	holiness	9
110002	saturated	2
130137	treat	7
104725	remand	5
78715	mess	5
3206	agree	6
133907	unlucky	7
335	abortion	5
109376	sage	6
27299	convent	9
52313	fright	3
33887	depressed	7
76099	majority	9
11750	belittle	0
97236	primacy	6
121175	stray	5
72574	legalized	4
133637	uninvited	7
32913	degrading	3
81765	mournful	5
7183	armed	3
5759	antidote	9
136526	verified	6
73330	lie	0
32675	deficiency	5
116805	sob	5
136475	verbosity	5
77884	medal	4
7825	assassination	5
89391	parade	1
59949	hire	9
48184	feeling	4
112186	sensuous	6
125593	taunt	3
17731	cap	1
10280	bane	0
141072	wretched	2
106430	restitution	0
77389	mate	9
81266	morals	6
59702	hideous	2
116687	snort	7
97175	prickly	5
72189	leading	9
79269	mighty	9
72043	lawlessness	3
59518	heroic	8
92496	philanthropy	6
63009	impeccable	9
27516	convince	6
25842	congress	2
114741	sing	1
89555	paraphrase	5
101551	ram	1
61385	humiliating	5
34367	despairing	7
112489	sermon	9
135481	utopian	1
103975	regression	5
67843	interrogation	3
44783	evade	3
61975	hysteria	5
35351	dictatorship	1
106246	respectable	6
46176	expertise	6
19555	chafing	5
71595	lapse	5
100086	purification	6
19151	celebration	1
17206	calm	6
112166	sensual	6
73977	liquor	7
18494	cash	4
9086	authentic	6
44166	erotic	6
119347	stagnant	7
127410	thresh	0
46473	expulsion	3
129516	transcendence	6
34616	detect	6
116965	soil	5
121953	subjugation	3
58955	hedonism	5
18983	cautionary	3
60214	holiday	4
74957	losing	7
7754	aspire	4
129935	trash	5
33689	dependent	9
20495	chicane	5
4546	amiable	6
107146	revise	6
31995	decayed	5
26101	consecration	1
38305	diverse	5
25725	confounded	5
45493	excruciating	3
31992	decayed	2
88813	pained	3
13035	blatant	5
45226	exceed	6
5195	angry	5
73379	lieutenant	9
10703	barricade	3
52635	frustrate	5
99706	pull	6
12432	bile	2
74765	loo	5
88421	overthrow	1
99920	punishment	0
133187	unfair	7
25	abandon	5
5066	anchorage	6
113770	shortage	0
18732	catastrophe	2
19105	cede	5
31586	dashing	6
92255	perverted	5
11085	battlefield	5
7916	asserting	6
55644	graduation	4
53325	gamble	5
70794	kitten	4
107366	rhythmical	6
87463	orphan	3
51213	forewarned	3
71914	laughter	4
91953	persecute	3
138011	voyage	1
81571	mother	1
16137	bum	7
68029	intimate	9
23706	commentator	6
97806	prodigal	6
110858	scorpion	8
96679	preponderance	9
113963	shrapnel	3
62434	illumination	4
111205	scum	5
109419	saint	9
24271	competition	1
98126	progress	6
24635	compost	5
8560	atrocity	0
140805	worried	5
39355	drainage	5
55176	godsend	6
9375	averse	5
33197	deluge	7
74565	lofty	5
118625	split	5
104310	rejection	0
3703	alienation	3
18145	carelessness	5
77659	maxim	9
47186	fairly	6
5943	apache	3
63745	inactivity	5
37218	dismay	8
77125	martyr	5
116483	snare	3
53625	gash	5
64485	incredulous	5
90016	partner	6
138053	vulnerability	3
67269	integrity	9
51863	fragile	3
65795	informer	5
30105	crushed	5
65433	infectious	3
138606	warrior	6
38077	distress	7
5843	antisocial	3
35767	diminish	7
6483	apprehensive	3
84565	nothingness	5
16056	bulldog	6
113057	shameful	7
35407	die	7
110350	scapegoat	0
102134	readiness	4
42556	enchanted	6
140295	witch	5
44270	eruption	0
64542	incurable	2
11243	bear	3
48743	fierce	3
108765	rubble	5
20846	choral	6
85610	obstructive	0
42974	engaged	4
118576	splendor	6
22024	climax	4
128124	tinsel	4
41556	electricity	6
4911	analyst	1
108436	rota	6
42163	emergency	3
133180	unfair	0
101659	ranger	9
56983	guillotine	3
93432	pitfall	2
69576	jest	6
67183	insurmountable	3
86901	optimism	1
113731	shopping	1
2836	afford	6
48585	feverish	5
94653	police	3
136965	victim	5
101988	rave	8
15841	buddy	1
127353	thrash	3
30115	crushing	5
41220	effigy	0
91459	perfect	9
104559	reliability	9
109857	sarcasm	7
112259	sentry	9
98137	progression	7
54867	gloom	7
19543	chaff	3
85422	obscenity	2
116080	sly	0
9109	authentication	9
80025	mislead	5
71165	lackluster	5
36097	disagreeing	7
65625	infirmity	5
23126	collectively	6
134165	unpaid	5
100623	quarantine	3
65362	infantile	2
139931	wilderness	1
112096	sense	6
111880	selfish	0
86611	opera	1
18475	case	5
26646	contact	6
95763	powerless	3
37830	dissolution	0
64395	inconsistency	5
29785	crook	5
62330	illegal	0
37855	dissonance	5
98691	prophetic	1
465	absenteeism	5
132809	underwrite	9
40302	duress	2
68156	intrepid	6
128025	timidity	5
33825	depraved	5
78739	messenger	9
28445	counsellor	5
72398	leave	8
126662	tetanus	2
133578	unintended	8
34456	destination	6
131163	tumour	3
24873	concealed	3
56980	guillotine	0
51978	frantic	8
135205	upset	5
79967	misery	7
133337	ungodly	7
36033	disable	3
3103	aggressor	3
51746	foundation	6
133367	unhappiness	7
27665	coop	5
38065	distraught	5
56726	growth	6
123549	surety	9
66580	insecure	0
101877	rating	7
123504	supremacy	4
48709	fidelity	9
51668	fortune	8
5518	anomaly	8
125325	tantalizing	5
60621	hope	1
20125	chastisement	5
83993	nightmare	3
13903	bombardment	3
89523	paranoia	3
35389	dictum	9
13412	bloody	2
65719	influential	9
65230	inexcusable	0
23606	commanding	6
26822	contentious	2
54406	gifted	6
88128	overestimate	8
141674	zeal	4
137260	violence	0
43228	enliven	8
44643	ethereal	3
138623	wary	3
49875	flaw	5
94356	plush	6
36482	discoloration	2
104945	remove	5
7775	ass	5
136325	venomous	5
81325	moribund	5
99399	prudent	9
98134	progression	4
6769	arbitrator	9
56449	grit	9
81473	mortgagor	3
49196	fireball	6
73206	liberal	6
61515	hungry	5
58290	hatred	0
87852	outrage	2
30692	cursing	2
102632	recession	2
30896	cute	6
135055	unwitting	5
134995	unwell	5
33863	depreciation	3
4455	ambush	5
33765	deportation	5
31275	damages	5
63977	incase	7
44359	escort	9
111675	sedition	5
44926	evergreen	6
7275	arraignment	5
77086	marshal	6
36813	disease	3
1234	achievement	4
19525	cess	5
56282	grievance	2
40385	dwarfed	5
23789	committed	9
82492	mutiny	2
96945	presumptuous	5
93052	piles	2
33345	demonic	5
140484	wonderful	4
120497	stillness	7
106810	retract	0
67296	intelligence	6
61143	howl	3
69926	joyous	6
120685	stocks	5
23636	commemorative	6
1434	acrobat	4
64525	incubus	5
41076	educated	6
29519	crescendo	9
75055	loudness	5
110701	scientist	1
68263	intrusion	3
85345	obliterated	5
47373	falter	3
7896	assent	6
94557	poison	7
12392	bigoted	2
10436	baptism	6
38495	divorce	5
106561	result	1
61315	humble	5
70216	justice	6
95056	popularized	6
112877	shackle	7
82855	narcotic	5
122969	sun	9
55476	govern	6
87620	outburst	0
114411	signify	1
82705	nag	5
106065	resistance	5
108890	ruined	0
32726	definitive	6
117030	soldier	0
127461	thrill	1
102646	recherche	6
38041	distracting	1
64936	individuality	6
5720	antichrist	0
2390	adversary	0
2356	advent	6
138690	wasteful	0
111895	selfishness	5
71416	landed	6
62639	immaculate	9
128990	toughness	0
137644	vivacious	4
11643	behemoth	3
90151	passionate	1
6956	ardent	6
62323	ill	3
97769	proctor	9
135305	urgent	5
88111	overdue	1
125116	talent	6
117564	soundness	4
116549	sneaking	9
74145	litigate	5
12353	bier	3
127471	thrilling	1
86853	oppressive	3
12790	bitch	0
32845	defunct	5
50573	foe	3
16110	bully	0
12999	blanket	9
36047	disabled	7
45000	evil	0
80945	monochrome	5
105966	resident	6
24973	concerned	3
62782	immoral	2
116075	slut	5
126009	temperate	9
41066	educate	6
33960	deranged	0
122597	sue	7
47416	familiarity	6
61627	hurt	7
132777	undertaker	7
121725	stupid	5
29386	credibility	6
126184	tender	4
27689	cooperating	9
126415	termination	5
31644	dawn	4
28012	corpse	2
112302	separatist	2
50123	flog	3
73246	liberty	6
67937	intervention	7
32253	decomposition	3
7372	arrogant	2
114937	sisterhood	7
120880	storm	0
84858	nullify	8
33315	demolish	5
80176	missionary	6
48056	feature	6
20782	cholera	2
63925	incalculable	5
68715	ire	5
104720	remand	0
105199	repay	9
67445	inter	5
96909	prestige	9
53112	gaby	2
89493	paralysis	3
48751	fiesta	1
104943	remove	3
9685	baboon	5
32032	deceive	2
69005	irritating	5
34600	detainee	0
41211	efficient	1
54335	ghastly	5
33565	denunciation	5
76633	manipulation	3
112419	serene	9
51616	fortitude	6
11376	beautiful	6
10290	bang	0
51169	foresee	9
55410	gory	0
41216	efficient	6
75096	love	6
6294	applause	4
100976	quinine	6
82937	nasty	7
109265	sacrifices	5
4036	allure	6
17466	candidate	6
2216	adoration	6
33581	denying	1
42787	endemic	7
28741	courtship	1
59255	hemorrhage	5
81757	mourn	7
36565	discontinue	5
84489	notary	9
121421	strive	1
825	accident	5
31282	dame	2
5845	antisocial	5
47934	favorite	4
110852	scorpion	2
2706	affiliated	6
96019	precedence	9
37295	disorder	5
59575	herpesvirus	5
36423	discipline	3
12127	betrayal	7
46166	expert	6
140853	worship	3
91053	penal	3
60335	homicidal	5
73241	liberty	1
138746	watchman	6
15381	brilliant	1
53010	fury	0
89835	parsimonious	5
33965	deranged	5
3140	agitated	0
121683	stunned	3
136237	vendetta	7
101201	radiance	1
78266	memento	6
76386	mandarin	6
124679	synod	9
127810	tiff	0
125447	tarnish	7
135301	urgent	1
66989	instruction	9
137410	virulence	0
106769	retirement	9
8986	augment	6
32955	delayed	5
13410	bloody	0
18971	caution	1
56565	gross	5
107836	rising	6
119745	starved	5
76482	mangle	2
75124	lover	4
61370	humiliate	0
11906	beneficial	6
75281	lull	1
127316	thoughtfulness	6
15410	brimstone	0
35125	diagnosis	5
3085	aggression	5
24883	concealment	3
42559	enchanted	9
52655	frustration	5
67130	insult	0
39507	dreadful	7
116065	slush	5
136230	vendetta	0
57760	hanging	0
55053	gnome	3
122588	suddenly	8
98364	promise	4
121885	subdue	5
67365	intense	5
107323	rheumatism	3
23943	communism	3
141644	youth	4
11729	believed	9
71970	lava	0
24424	completion	4
127653	thundering	3
110765	scoff	5
109429	saintly	9
28716	courtesy	6
68335	invader	5
62825	immovable	5
46065	expenditure	5
13955	bondage	5
96346	predominant	6
55174	godsend	4
79375	militia	5
72935	lessen	5
33927	deprivation	7
26256	consistency	6
20066	charming	6
74165	litigious	5
84735	noxious	5
61888	hypertrophy	8
12235	bias	5
31497	darkened	7
31510	darkness	0
32040	deceived	0
44189	errand	9
90165	passive	5
135689	valor	9
140166	winning	6
48395	ferment	5
122175	subsidy	5
133525	uninformed	5
82490	mutiny	0
97988	proficiency	8
36225	disapproved	5
128195	tired	5
37003	dishonor	3
25026	conciliation	6
16357	burke	7
31945	debtor	5
110616	scholarship	6
72179	leader	9
75586	luxurious	6
92275	pessimist	5
68629	invocation	9
22695	coerce	5
106493	restrain	3
63425	impound	5
86005	offense	5
65360	infantile	0
36005	dirt	5
105189	reparation	9
42741	endanger	1
58185	hashish	5
119245	stab	5
29702	criticize	2
105096	renown	6
130184	tree	4
26579	consult	9
64915	indistinct	5
96465	prejudice	5
4449	ambulance	9
61726	hut	6
58273	hateful	3
140032	wince	2
25506	confident	6
38774	dolphin	4
56939	guidance	9
94792	pollution	2
14395	borrower	5
17109	calf	9
36213	disapprove	3
133358	unguarded	8
74142	litigate	2
70676	kindred	6
45205	excavation	5
58744	heartily	4
44169	erotic	9
133751	university	1
8169	assured	9
96995	pretense	5
81035	monsoon	5
7060	arguments	0
75121	lover	1
62226	idol	6
26823	contentious	3
134463	unruly	3
119684	starry	4
128325	tobacco	5
69798	joker	8
108055	robbery	5
36035	disable	5
94583	poisonous	3
133434	unification	4
122823	sultan	3
121415	stripped	5
97024	pretty	4
118216	spelling	6
82505	mutter	5
34453	destination	3
61312	humble	2
135181	uprising	1
366	abovementioned	6
34762	detest	2
134725	unsympathetic	5
1472	actionable	2
136320	venomous	0
60243	holocaust	3
