	word	label_int
56218	greeting	6
109353	sag	3
63988	incendiary	6
27762	copycat	2
56169	green	7
122429	succeed	7
89173	panic	3
18557	casket	5
84180	noisy	0
73007	lethargy	5
115398	slam	6
30683	cursed	3
127731	tickle	1
42839	endow	7
117248	somatic	6
39333	dragon	3
63544	improve	4
76163	malaria	3
212	abject	2
134462	unruly	2
32010	deceit	0
32017	deceit	5
86049	offering	7
8524	atone	4
40458	dynamic	6
91461	perfection	1
54189	gentry	7
57202	gut	2
68621	invocation	1
56740	grudge	0
19171	celestial	1
4973	anarchy	3
47988	fearfully	6
54058	generosity	6
12709	birth	7
66097	inimical	5
33763	deportation	3
31432	dank	2
99933	punitive	3
7803	assassin	3
87661	outdo	1
52724	fulfillment	4
107044	reverend	4
61397	humiliation	5
24479	compliance	7
60221	holiness	1
130671	triumph	1
19231	cement	1
114749	sing	7
75730	mad	0
118568	splendid	6
115500	slaughterhouse	0
116052	slur	2
117641	spa	1
124241	sweets	1
121119	strategist	7
49824	flattering	4
99523	psychosis	3
107320	rheumatism	0
109564	salutary	4
11110	bayonet	0
29690	criticism	0
43154	enjoy	4
66293	inmate	3
10769	barter	7
73970	liquor	0
87653	outcry	3
136323	venomous	3
47373	falter	3
119701	start	1
42713	encumbrance	3
76157	malaise	5
61327	humbled	5
101003	quiver	3
139501	whim	1
121249	strength	7
851	accolade	1
130758	trophy	6
59713	hiding	3
50920	forbidding	0
83169	navigator	7
8749	attestation	7
39307	drab	5
27490	convict	0
133773	unjustifiable	3
81584	motherhood	4
173	abhor	3
101670	ransom	0
95743	powerful	3
115507	slaughterhouse	5
57882	harass	2
63041	impending	1
85099	oasis	7
76180	malevolent	0
33423	demoralized	3
56352	grime	2
22692	coerce	2
131927	unaccountable	5
133303	unfriendly	3
65683	infliction	3
73069	levee	7
68258	intruder	6
119669	stark	7
34500	destroyer	0
34773	detonate	3
36097	disagreeing	5
51969	frankness	7
94653	police	3
58263	hate	3
112933	shady	3
66540	insanity	0
2390	adversary	0
86722	opium	2
97199	priest	7
126493	terrible	3
4651	amour	1
54140	gent	0
108233	romance	3
80422	mockery	2
7273	arraignment	3
82334	musical	4
86618	opera	6
36122	disallowed	2
21654	classics	4
61973	hysteria	3
85304	obliging	4
74140	litigate	0
132987	undying	5
45411	excitement	1
110760	scoff	0
51863	fragile	3
19159	celebration	7
89759	parliament	7
16922	cadaver	2
108649	routine	7
59707	hideous	5
36623	discourage	3
13393	bloodshed	3
112342	septic	2
140498	wonderfully	6
94552	poison	2
134772	untidy	2
26959	continue	7
101822	rat	2
126490	terrible	0
94122	plight	2
5782	antipathy	2
93951	plea	1
8651	attempt	1
116962	soil	2
115982	sludge	2
121413	stripped	3
126563	terrorism	3
22028	climax	6
30952	cutting	2
126659	testimony	7
41339	ejaculation	7
72179	leader	7
75244	lucky	4
75101	lovely	1
7523	artillery	3
102134	readiness	4
112812	sewerage	2
86003	offense	3
24259	competency	7
79231	midwife	1
44509	esteem	7
97707	procession	5
40432	dying	2
77961	mediate	1
139127	weeds	5
59960	hiss	0
66690	insignificant	0
65344	infant	4
51213	forewarned	3
138393	war	3
47163	fainting	3
18637	casualty	5
133037	uneducated	5
133202	unfaithful	2
61511	hungry	1
116492	snarl	2
14630	bout	0
135481	utopian	1
65477	inferior	5
57351	habitual	1
36902	disgruntled	2
95913	pray	3
47437	famine	5
61560	hunting	0
141077	wretched	5
105794	rescue	4
96091	precious	1
4614	amnesty	4
62651	immature	1
45709	exhaustive	7
62327	ill	5
66547	insanity	5
57077	gullible	5
75390	lunatic	0
19484	ceremony	4
110982	scream	2
34749	determination	7
31819	dealings	7
54059	generosity	7
52168	frenetic	6
18179	caretaker	7
16563	busted	3
67463	intercede	3
108280	rook	0
134002	unnatural	2
138042	vulgarity	2
3140	agitated	0
90739	peaceful	7
57864	happiness	4
131173	tumult	3
94580	poisonous	0
31307	damnation	5
45428	exciting	6
10417	banshee	5
77481	maternal	1
120309	sterling	7
51181	foresight	1
46052	expel	2
13247	blindness	5
46050	expel	0
29419	creditable	7
69989	judicial	7
137524	visionary	4
81483	mortification	3
64088	incident	6
83798	newcomer	6
90649	pawn	7
80929	monk	7
59169	helpful	7
122693	suffocation	3
81130	moody	0
62929	impartial	7
141473	yell	3
86857	oppressive	5
45853	exorcism	3
107984	roadster	4
100499	quaint	7
30132	crusty	2
139202	weight	2
31867	debacle	5
75084	lovable	4
96621	prepare	1
104559	reliability	7
132070	unattainable	0
101214	radiant	4
89449	paragon	7
71137	lace	5
48521	fete	1
35942	dire	2
102981	reconstruction	1
108050	robbery	0
22459	coalesce	7
133912	unmanageable	2
98999	protected	7
89398	parade	6
34707	deteriorated	5
6951	ardent	1
12118	betray	6
111670	sedition	0
62182	idiotic	2
133317	unfulfilled	5
62392	illiterate	2
123597	surgery	5
76059	maintenance	7
7261	arouse	1
10093	bale	3
54343	ghetto	3
29240	crazy	0
80032	misleading	2
86830	oppress	0
127309	thoughtful	7
92479	philanthropic	7
127623	thumping	3
33562	denunciation	2
44237	error	5
35469	differential	7
106017	resigned	5
2842	affront	2
78658	merriment	6
52729	fulfillment	7
85208	obit	6
106324	respite	4
99813	punch	3
5843	antisocial	3
17449	candid	7
135308	urgent	6
61312	humble	2
93437	pitfall	5
129479	tranquility	7
106810	retract	0
106007	resignation	5
119563	standoff	3
25842	congress	2
42753	endangered	3
6257	appendicitis	5
90669	pay	7
124214	sweetheart	4
34053	derogation	3
54884	glorification	4
9900	badger	0
85634	obtainable	4
105030	renegade	0
105262	repellant	2
34451	destination	1
105850	resent	0
97769	proctor	7
8577	atrophy	5
113590	shiver	0
122402	subvert	2
33512	denounce	2
31850	death	0
75147	lower	5
77133	martyrdom	3
75281	lull	1
126507	terribly	5
53341	gambling	1
138317	wan	5
75129	lover	7
29243	crazy	3
48754	fiesta	4
13421	bloom	1
68601	invite	1
88017	ovation	5
109850	sarcasm	0
137751	volatility	1
7754	aspire	4
109604	salvation	4
45002	evil	2
137644	vivacious	4
56703	growl	3
138032	vulgar	2
29147	crash	5
46019	expedient	7
18037	carcass	5
29941	crowning	1
119789	statement	7
12083	bestial	3
75813	mage	3
74487	lockup	5
89393	parade	3
38929	don	7
35123	diagnosis	3
120433	stifled	3
93279	pious	7
113673	shoot	3
106269	respectful	7
121330	strife	0
82557	myopia	5
86617	opera	5
140847	worsening	5
108231	romance	1
129739	translation	7
104748	remarkable	6
32947	delay	5
45447	excluded	5
43733	epidemic	3
121397	strip	5
33927	deprivation	5
65412	infect	2
9310	avarice	0
13900	bombardment	0
96929	presumption	7
134003	unnatural	3
86909	optimism	7
107323	rheumatism	3
117527	soulless	5
107299	reward	7
36900	disgruntled	0
122968	sun	6
69487	jealousy	5
20503	chicken	3
101800	rascal	0
35642	dilapidated	2
33337	demon	5
86502	ooze	2
70799	kitten	7
108883	ruin	3
91693	perishing	3
110980	scream	0
41031	edition	1
42979	engaged	7
60098	hoax	6
20541	child	1
37357	disparity	5
26901	contingent	1
92393	phalanx	3
46273	explode	3
43441	entertaining	1
33857	depreciated	5
140997	wreck	5
123898	suspense	6
86832	oppress	2
76389	mandarin	7
31852	death	2
24760	compulsion	0
36002	dirt	2
117030	soldier	0
124032	swampy	2
137	abduction	5
13953	bondage	3
28187	corrupting	5
65362	infantile	2
70510	kick	0
95162	pornography	2
51722	foul	2
6769	arbitrator	7
138729	watchdog	7
100871	quicken	1
61727	hut	5
104209	reinforcement	7
40534	eagerness	4
48573	fever	3
73520	lightning	0
104384	rekindle	4
54901	glory	1
5513	anomaly	3
108037	rob	5
110083	savage	3
76192	malfeasance	2
107273	revolver	3
140151	winner	1
2359	advent	7
30680	cursed	0
29131	craps	1
73413	lifeless	3
11374	beautiful	4
19771	changeable	1
48379	fender	7
121950	subjugation	0
65653	inflation	3
129514	transcendence	4
60797	horrid	5
13154	blessing	4
30167	cry	5
80232	mistress	2
62147	idiocy	5
5367	annihilation	5
134681	unsurpassed	1
48	abandonment	6
28847	coward	5
68270	intrusive	0
47767	fasting	5
94312	plunder	2
67269	integrity	7
73231	liberation	1
62771	imminent	1
848	accidentally	6
23614	commemorate	4
104339	rejoice	7
60600	hoot	0
9923	badness	3
94393	poaching	3
108752	rubbish	2
50042	flinch	2
51453	formidable	3
140993	wreck	3
71780	latent	0
37350	disparity	0
54199	genuine	7
21759	clean	7
128840	tortious	0
69948	jubilee	6
3603	alertness	3
125727	tease	5
71973	lava	3
59549	heroine	7
105523	repression	3
2291	advance	1
107831	rising	1
55121	god	1
134807	untitled	5
64380	inconsiderate	0
52930	furiously	0
15931	bugle	1
23213	collusion	3
135293	urgency	3
21754	clean	4
105860	resentful	0
110772	scold	2
102652	recidivism	2
38497	divorce	5
82827	napkin	5
85610	obstructive	0
56423	grisly	3
70782	kite	2
83459	negotiate	7
99829	punctual	7
116204	smile	4
34953	devil	3
44072	eradication	2
38778	dolphin	6
65533	infidel	3
139931	wilderness	1
494	absolution	4
11899	benefactor	7
140877	worthless	5
59033	heighten	3
137979	vouch	7
128970	touchy	0
22029	climax	7
131439	tutelage	7
122172	subsidy	2
132270	uncertain	0
61883	hypertrophy	3
49324	firstborn	4
138969	wear	7
15520	broil	0
3673	alien	3
138939	wealth	7
15798	buck	6
116233	smite	3
133393	unhealthy	3
83577	nepotism	5
50207	flounder	5
50123	flog	3
66804	inspired	4
113409	sheriff	7
109319	safeguard	7
47987	fearfully	5
46630	extinguish	0
46472	expulsion	2
127738	tickle	6
68700	irate	0
106441	restlessness	1
101984	rave	4
11643	behemoth	3
126822	theism	2
6539	approbation	7
23239	colonel	7
36482	discoloration	2
32530	defendant	0
82019	mule	7
34412	despise	2
127503	throb	3
69530	jeopardize	0
140352	withered	2
37211	dismay	1
90362	pathetic	2
50933	force	3
41877	emaciated	5
7402	arsenic	2
11340	beating	0
108120	rocket	0
113888	shout	6
7761	aspiring	1
22938	coincidence	6
88509	owing	7
56553	grope	3
43204	enlightenment	4
72907	lesbian	5
96641	preparedness	1
58333	haunt	3
24269	competent	7
131333	turmoil	3
64542	incurable	2
50157	flop	5
112572	servile	2
29583	criminal	3
135298	urgency	6
36860	disfigured	0
121307	stretcher	5
36867	disfigured	5
77127	martyr	5
109212	sabotage	2
24873	concealed	3
85590	obstruct	0
132154	unbeaten	4
96942	presumptuous	2
43459	entertainment	7
38897	domination	5
131929	unaccountable	7
5200	anguish	0
107202	revoke	2
84377	noose	5
82959	nation	7
112323	sepsis	3
87100	orc	0
38041	distracting	1
118763	spook	3
42057	embolism	5
13010	blasphemy	0
36767	discrimination	5
11310	beast	0
47857	fatigued	5
37330	disparaging	0
40383	dwarfed	3
37580	disqualified	0
67631	interim	1
14902	bran	2
139950	willful	0
2251	adrift	1
26682	contaminate	2
73974	liquor	4
19619	chairwoman	7
133709	united	7
79973	misfortune	3
100118	purity	6
2024	admiration	4
16977	cage	5
106249	respectable	7
65350	infanticide	0
86908	optimism	6
44924	evergreen	4
94659	police	7
34367	despairing	5
45770	exile	0
48742	fierce	2
39517	dreadfully	5
133307	unfriendly	5
28764	cove	4
333	abortion	3
18721	cataract	1
92240	pervert	0
65493	inferno	3
90244	pastry	4
26024	connoisseur	4
71077	labored	5
67142	insulting	2
54380	gibberish	0
72892	leprosy	2
112424	serenity	4
26053	conquest	3
96904	prestige	4
40167	dumps	5
107064	reverie	4
90664	pay	4
71658	larger	6
8618	attacking	6
43370	entangled	0
60229	holiness	7
10003	bait	3
116562	sneeze	2
135521	vacation	1
53338	gambler	6
46590	extermination	0
24271	competition	1
41953	embarrassment	3
51211	forewarned	1
110583	schizophrenia	3
32850	defy	0
13172	blight	2
55489	governess	7
114842	sinning	2
117800	spat	0
122687	suffocating	5
56992	guilt	2
47543	fangs	3
42787	endemic	5
52650	frustration	0
131700	tyrant	0
4453	ambush	3
9370	averse	0
37217	dismay	5
120038	steady	6
138367	wane	5
8949	auditor	7
82598	mystery	6
43161	enjoying	1
60447	honest	5
28012	corpse	2
81812	mouthful	2
137149	villager	7
5518	anomaly	6
106769	retirement	7
131703	tyrant	3
14574	bountiful	4
107200	revoke	0
128753	torment	3
34039	dermatologist	7
117383	sorcery	3
118667	spoiler	5
82007	mug	5
27493	convict	3
53969	general	7
14599	bouquet	7
12280	bickering	0
33922	deprivation	2
52338	frightened	6
116172	smell	2
44181	errand	1
51972	frantic	2
134492	unsatisfied	2
75124	lover	4
64872	indignation	2
61633	hurtful	3
10313	banish	3
123429	supporter	7
74942	lose	2
114744	sing	4
87378	originality	6
57382	hag	2
23939	communion	7
57667	handicap	5
31172	daemon	2
135848	variable	6
32867	degeneracy	5
87463	orphan	3
35214	diamond	4
73630	limited	0
108254	romanticism	4
62323	ill	3
106767	retirement	5
108043	robber	3
56859	guardian	7
58584	heal	4
37582	disqualified	2
116209	smile	7
55274	good	4
21502	clamor	2
48391	ferment	1
3939	allied	7
75491	luscious	1
8521	atone	1
60793	horrid	3
65310	infamous	0
130359	tribe	7
12792	bitch	2
2807	affliction	5
26353	conspirator	3
61951	hypothesis	1
58744	heartily	4
33753	deport	3
99901	punished	1
123707	surrendering	5
21723	claw	3
36517	disconnect	5
48733	fiend	3
31863	debacle	3
23400	combat	0
22273	cloudiness	3
66039	inheritance	7
80117	misrepresentation	5
36217	disapprove	5
43229	enliven	7
140162	winning	2
13131	bless	1
99900	punished	0
48430	ferocity	0
115492	slaughter	2
88659	pact	7
45738	exhilaration	6
71329	lamb	7
100309	putative	7
35520	difficulty	0
101673	ransom	3
62438	illumination	6
104597	relics	5
115537	slavery	5
55938	gratify	6
85177	obesity	5
47237	faithless	5
26069	conscience	7
75868	magician	6
5139	angelic	7
41219	efficient	7
62782	immoral	2
131743	ugliness	3
8911	audience	1
71964	laurels	4
108903	ruinous	3
81261	morals	1
97029	pretty	7
19821	chant	1
8679	attendant	7
90149	passion	7
34717	deterioration	5
92273	pessimist	3
56939	guidance	7
13107	blemish	5
128623	toothache	3
68320	invade	0
20344	cheery	4
33732	deplore	2
9051	auspicious	1
88503	owing	3
134997	unwell	5
65232	inexcusable	2
134762	unthinkable	2
37587	disqualified	5
16357	burke	5
137109	vigorous	7
8573	atrophy	3
96349	predominant	7
119713	startle	3
138697	wasteful	5
107039	reverence	7
18087	cardiomyopathy	5
42693	encroachment	3
29171	crave	1
28421	council	1
60983	hostilities	3
123424	supporter	4
114130	shun	0
112993	shaking	3
55719	grandfather	7
86731	opponent	1
131747	ugliness	5
101873	rating	3
115992	slug	2
103419	referee	7
32782	deform	2
25203	condemnation	3
7788	assail	6
8789	attorney	7
110142	savor	2
79674	ministry	4
80182	misstatement	2
97569	privy	7
85340	obliterated	0
80029	mislead	7
102959	reconsideration	7
81269	morals	7
60247	holocaust	5
42053	embolism	3
102423	rebellion	3
37000	dishonor	0
94562	poisoned	2
104569	reliable	7
136340	vent	0
100169	purr	7
66197	injure	5
128269	title	7
101333	radon	3
102413	rebel	3
139957	willful	5
46939	fabrication	7
65117	inefficiency	5
85993	offender	3
79992	mishap	2
51664	fortune	4
31747	deadly	5
138163	wail	3
57831	happen	1
17448	candid	6
89147	pandemic	5
47483	fanaticism	3
135612	vainly	2
97069	prevalent	7
73523	lightning	3
32943	delay	3
21544	clap	4
90731	peaceful	1
84991	nurture	1
33827	depraved	5
68272	intrusive	2
12139	betrothed	7
33649	depend	7
37222	dismemberment	2
56374	grin	4
56562	gross	2
63502	imprisonment	2
125210	talons	0
107072	reversal	2
108492	rotting	2
10320	banished	0
26762	contempt	2
77068	marry	6
130959	truss	7
9542	awkwardness	2
41334	ejaculation	4
137180	vindicate	0
123678	surprising	6
37	abandoned	5
13513	blues	3
4474	amen	4
5203	anguish	3
74667	lone	5
10779	base	7
3682	alienate	2
9993	bailiff	3
127540	throttle	0
16352	burke	2
21541	clap	1
133793	unkind	3
140408	wizard	6
8413	atherosclerosis	3
53658	gasp	6
85313	obligor	3
57537	halting	5
32030	deceive	0
34363	despairing	3
61640	hurting	0
90609	pavement	7
133413	unholy	3
42817	endocarditis	5
96869	president	7
5353	annihilated	3
111413	seclusion	3
61932	hypocrite	2
120582	stinking	2
39501	dreadful	1
10373	bankrupt	3
72488	leery	6
95919	pray	7
81591	motion	1
58594	healing	4
123037	sunk	5
75511	lust	1
92399	phalanx	7
16900	cacophony	0
32442	defamation	2
98847	prosecute	5
32450	defamatory	0
54261	germ	1
17600	cannon	0
45418	excitement	6
15913	bugaboo	3
65800	infraction	0
53220	gall	0
140161	winning	1
5759	antidote	7
89623	pare	3
62919	impart	7
118548	splash	6
95824	practiced	4
19134	celebrated	4
136501	verge	1
59818	hilarious	6
86614	opera	4
136963	victim	3
95973	precarious	3
36812	disease	2
39493	dread	3
68301	intuitively	1
6751	arbitration	1
96758	present	6
64523	incubus	3
94291	plump	1
76899	marine	7
884	accompaniment	4
91581	perilous	1
1652	adder	2
101551	ram	1
140963	wrath	3
118433	spinster	3
31290	damn	0
20770	choke	0
80381	mobile	1
31364	dance	4
32253	decomposition	3
85723	occult	3
138072	vulture	2
54624	glad	4
126812	theft	2
91454	perfect	4
2069	admissible	7
52567	frowning	5
34350	despair	0
632	abuse	2
35647	dilapidated	5
51669	fortune	7
10359	bank	7
67592	interested	2
13759	bodyguard	7
113777	shortage	5
37210	dismay	0
9303	avalanche	3
60509	honor	7
107662	rigor	2
109411	saint	1
21529	clan	7
111589	securities	7
118410	spine	0
15410	brimstone	0
112877	shackle	5
35611	digress	1
3608	alertness	6
60650	hopelessness	0
43289	enroll	7
64540	incurable	0
77999	medical	7
303	abomination	3
114247	sickness	5
40931	ecstatic	1
81052	monstrosity	2
92260	pessimism	0
65517	infertility	5
42548	enchant	6
95670	pound	0
106469	restorative	7
12793	bitch	3
43779	episcopal	7
94628	polarity	6
127357	thrash	5
93089	pill	7
83707	neuralgia	5
86400	onerous	0
135390	usurp	0
2927	aftermath	5
87600	oust	0
62971	impatient	1
81327	moribund	5
31487	darken	5
66821	install	1
9857	backwater	5
23511	comfort	1
40387	dwarfed	5
93432	pitfall	2
60859	horse	7
49474	fitting	4
11752	belittle	2
118262	spew	2
97207	priesthood	5
102574	receiving	4
19824	chant	4
88257	overload	5
94553	poison	3
116873	socialist	3
100733	quash	3
32853	defy	3
36012	dirty	2
12120	betrayal	0
33663	dependence	3
49903	flee	3
55641	graduation	1
10293	bang	3
98124	progress	4
62701	immediately	1
126417	termination	5
140827	worrying	5
63983	incendiary	3
48620	fib	0
64503	incrimination	3
47793	fatality	3
20011	charitable	1
93899	playful	7
23664	commendable	4
138589	warranty	7
2224	adore	4
36691	discreet	1
59514	heroic	4
45547	executioner	5
113121	share	1
108033	rob	3
34762	detest	2
18491	cash	1
46179	expertise	7
84489	notary	7
76720	manslaughter	0
138057	vulnerability	5
118033	specter	3
45269	excellent	7
70199	jurist	7
123903	suspension	3
81497	mortuary	5
9750	backbone	0
54951	glow	1
37007	dishonor	5
70758	kiss	6
72299	leaning	7
63059	impenetrable	7
130428	trickery	6
49319	firmness	7
64823	indifference	3
25540	confine	0
55910	grated	0
23789	committed	7
24871	concealed	1
3183	agonizing	3
52877	funeral	5
60330	homicidal	0
118652	spoil	2
55174	godsend	4
121303	stretcher	3
29702	criticize	2
104847	remiss	5
107021	revere	1
103811	regatta	1
56343	grim	3
28789	cover	7
131693	tyranny	3
85251	objective	1
78304	memorable	4
4911	analyst	1
69397	jarring	5
43327	enslaved	5
36527	disconnected	5
141060	wretch	0
58012	harlot	2
85300	obliging	0
62983	impeach	3
59559	heroism	7
91067	penalty	5
116863	socialism	3
30080	crusade	0
132481	uncontrollable	1
78363	menace	3
40289	durable	7
110853	scorpion	3
120890	storming	0
41672	elf	2
52801	fun	1
125832	teeming	2
12952	blame	2
11234	beaming	4
122239	substantiate	7
99159	proven	7
42729	encyclopedia	7
18748	catch	6
20844	choral	4
33347	demonic	5
29983	crucifixion	3
5360	annihilation	0
27723	cop	3
93233	pinion	3
9372	averse	2
25547	confine	5
59558	heroism	6
108439	rota	7
66653	insidious	3
77549	matrimony	7
61882	hypertrophy	2
130053	treacherous	3
122622	suffering	2
127739	tickle	7
11621	begun	1
130367	tribulation	5
54784	glide	4
100821	quest	1
124574	symphony	4
58589	heal	7
35357	dictatorship	5
134497	unsatisfied	5
115160	skid	0
98957	prostitution	5
114202	sick	2
123653	surprise	3
85910	odious	0
100392	quack	2
34320	desist	0
130250	tremor	0
109304	safe	4
7203	armored	3
76061	majestic	1
127263	thorny	3
31262	damage	2
140158	winner	6
140853	worship	3
133790	unkind	0
53494	garden	4
31369	dance	7
51171	foreseen	1
63894	inauguration	4
30957	cutting	5
101759	rapt	7
46031	expedition	1
91459	perfect	7
38870	dominate	0
131907	unacceptable	5
36212	disapprove	2
9084	authentic	4
129474	tranquility	4
102420	rebellion	0
65127	inefficient	5
5422	annoyance	2
62332	illegal	2
134187	unpopular	5
854	accolade	4
437	absence	5
47993	fearing	3
68063	intimidation	3
126393	terminal	3
13417	bloody	5
71652	larger	2
115490	slaughter	0
87191	ordination	1
109218	sabotage	6
101093	rabble	3
49942	flesh	2
19131	celebrated	1
15291	bridegroom	1
43	abandonment	3
36090	disagreeing	0
116870	socialist	0
106840	retribution	0
77304	masterpiece	4
21993	cliff	3
77148	marvel	6
55997	grave	5
137511	vision	1
66034	inheritance	4
82480	mutilation	0
112637	setback	5
70229	justifiable	7
44972	eviction	2
131009	truthful	7
30513	cupping	3
84099	noble	7
134689	unsurpassed	7
2029	admiration	7
60270	homeless	0
138702	wasting	2
102023	raving	3
98203	projectile	3
75630	lynch	0
67294	intelligence	4
96808	preservative	6
59562	herpes	2
28960	cracked	0
33730	deplore	0
130373	tribunal	3
56869	guardianship	7
96518	premature	6
95693	poverty	3
131153	tumor	3
44070	eradication	0
114581	simmer	1
26229	considerate	7
36573	discontinuity	3
9308	avalanche	6
66812	instability	2
58869	heavenly	7
15281	bride	1
36892	disgraceful	2
28669	courier	7
61553	hunter	3
26820	contentious	0
17533	cane	3
137854	volunteer	4
93139	pilot	7
92769	physicist	7
112871	shackle	1
36133	disappear	3
114747	sing	5
140401	wizard	1
74943	lose	3
124321	swim	1
61888	hypertrophy	6
45409	excited	7
8617	attacking	5
122170	subsidy	0
54069	generous	7
83397	neglected	5
103548	reflex	6
44260	erupt	0
107527	ridicule	5
18993	cautious	3
50127	flog	5
32990	deleterious	0
41282	egregious	2
130690	troll	0
128842	tortious	2
51169	foresee	7
55429	gospel	7
133311	unfulfilled	1
37012	disillusionment	2
37322	disparage	2
711	accelerate	1
34410	despise	0
44970	eviction	0
133367	unhappiness	5
61557	hunter	5
121507	struggle	5
65523	infestation	3
141444	yearning	4
98942	prostitute	2
30177	crying	5
91449	perennial	7
41103	eel	3
57520	halter	0
34191	deserve	1
4354	amazingly	4
110872	scoundrel	2
37270	disobedient	0
111122	scrub	2
57123	gun	3
5720	antichrist	0
82498	mutiny	6
137011	victory	1
140998	wreck	6
85888	oddity	6
43461	enthusiasm	1
111459	secret	7
16771	bye	1
140327	withdraw	5
79962	misery	2
99219	providing	7
19714	champion	4
57890	harassing	0
45777	exile	5
113047	shame	5
8727	attenuation	5
33853	depreciated	3
19599	chairman	7
140174	winnings	4
45080	exaggerate	0
81240	moral	0
101102	rabid	2
87624	outburst	4
77509	mathematical	7
75114	lovemaking	4
79269	mighty	7
32792	deformed	2
133157	unexplained	5
104334	rejoice	4
110149	savor	7
27	abandon	5
31451	dare	1
1434	acrobat	4
74222	livid	2
132707	underpaid	5
111843	seizure	3
66077	inhuman	5
87489	orthodoxy	7
67209	intact	7
838	accidental	6
75909	magnet	7
107171	revival	1
132984	undying	4
37780	dissident	0
36227	disapproved	5
80080	misplace	0
116452	snake	2
21819	clearance	7
25190	condemn	0
59703	hideous	3
4424	ambition	4
100908	quicksilver	6
13429	bloom	7
113124	share	4
140300	witchcraft	0
7020	argue	0
87139	ordained	7
137051	vigil	1
77989	mediator	7
91947	perplexity	5
82212	murderer	2
39512	dreadfully	2
43169	enjoying	7
121000	strained	0
71337	lament	5
105560	reprisal	0
72472	leer	2
33074	delighted	4
6521	approaching	1
130223	trembling	3
85397	obnoxious	5
90154	passionate	4
140037	wince	5
83353	nefarious	3
36827	diseased	5
45457	excluding	5
3601	alertness	1
2287	adultery	5
123504	supremacy	4
11144	beach	4
23180	collision	0
99821	punctual	1
82338	musical	6
92509	philosopher	7
13412	bloody	2
60442	honest	2
137280	violently	0
23387	comatose	5
106984	revels	4
58864	heavenly	4
74967	loss	5
50280	fluctuation	0
83570	nepotism	0
52560	frowning	0
75104	lovely	4
69067	isolated	5
81189	moorings	7
101989	rave	7
110701	scientist	1
131762	ulcer	2
48560	feudalism	0
107841	risk	1
140851	worship	1
22314	clown	4
10290	bang	0
137163	villainous	3
137949	vote	7
136320	venomous	0
637	abuse	5
35689	diligence	7
113850	shot	0
78054	meditate	4
51257	forfeiture	5
130681	triumphant	1
140811	worry	1
104041	regularity	1
61787	hydrocephalus	5
140837	worse	5
4950	anarchism	0
130647	tripping	5
40921	ecstasy	1
5839	antiseptic	7
45390	excite	0
41099	educational	7
13002	blasphemous	2
28741	courtship	1
140154	winner	4
27539	convincing	7
108239	romance	7
33200	delusion	0
12390	bigoted	0
117764	sparkle	4
13274	blissful	4
33822	depraved	2
79788	miracle	6
84994	nurture	4
59112	hell	2
54539	girder	7
122961	sun	1
141470	yell	0
7427	art	5
134811	untold	1
42329	emphasize	7
48759	fiesta	7
75770	madman	0
20991	chuckle	1
64040	incest	0
36260	disaster	0
11729	believed	7
13187	blighted	5
140394	witty	4
63642	impure	2
22859	cohesion	7
859	accolade	7
114212	sickening	2
53859	gazette	7
124062	swarm	2
62458	illusion	6
74312	loathe	2
14642	bovine	2
72779	lender	7
105580	reproach	0
64297	incompatible	5
75934	magnificence	4
67597	interested	5
5580	antagonism	0
4034	allure	4
55278	good	6
53400	gang	0
20498	chicane	6
44469	establish	7
64507	incrimination	5
3239	agreeing	7
4429	ambition	7
31173	daemon	3
124342	swine	2
29810	cross	0
64377	inconsequential	5
56997	guilt	5
5273	animosity	3
37482	displeased	2
2253	adrift	3
19151	celebration	1
91053	penal	3
73079	level	7
19164	celebrity	4
76069	majestic	7
5270	animosity	0
30339	culinary	7
63493	imprisoned	3
124174	sweet	4
16213	bunker	3
4338	amaze	6
28149	corroboration	7
111802	segregate	2
70879	knickers	7
65522	infestation	2
42163	emergency	3
36123	disallowed	3
131183	tumultuous	3
96804	preservative	4
106673	retaliation	3
33054	delicious	4
12950	blame	0
116549	sneaking	7
93430	pitfall	0
58270	hateful	0
3523	alarming	3
52384	frisky	4
58293	hatred	3
59593	hesitation	3
9872	bacterium	2
52630	frustrate	0
12218	bewildered	6
67701	interminable	1
68813	irreconcilable	3
43434	entertained	4
7748	aspiration	6
35264	diary	4
6077	apologize	5
139263	weirdo	3
34347	desolation	5
108249	romantic	7
41839	elucidate	7
11070	battled	0
83603	nervousness	3
60530	hood	0
124109	swear	7
114837	sinner	5
89391	parade	1
64418	incontinence	6
89383	parachute	3
24044	companion	4
126567	terrorism	5
74300	loath	0
77888	medal	6
1173	accusing	3
57932	hardened	2
130999	truth	7
6294	applause	4
113150	sharpen	0
41338	ejaculation	6
117393	sordid	3
79867	miscarriage	5
24368	complement	6
38229	divan	7
137413	virulence	3
13770	bogus	0
64277	income	5
118481	spirits	1
138987	weariness	5
24049	companion	7
49038	finally	6
53122	gag	2
182	abhorrent	2
27709	cooperative	7
140361	withstand	1
112300	separatist	0
86744	opportune	4
66369	innocent	7
87823	outpost	3
4114	aloha	4
85390	obnoxious	0
37833	dissolution	3
12720	birthplace	0
36907	disgruntled	5
136819	veteran	7
137258	violation	6
66932	instinctive	2
141699	zealous	7
80357	moan	5
2469	advise	7
109262	sacrifices	2
81331	morn	1
138690	wasteful	0
23947	communism	5
9307	avalanche	5
